           85   0.195348E-03   0.000000E+00   0.351873E-03   0.352947E-03   0.213870E-02   0.000000E+00   0.324087E-02   0.210270E-02
           90   0.202662E-03   0.000000E+00   0.354380E-03   0.339260E-03   0.145632E-02   0.000000E+00   0.254093E-02   0.215047E-02
           95   0.209165E-03   0.000000E+00   0.360970E-03   0.330506E-03   0.146776E-02   0.000000E+00   0.225938E-02   0.215560E-02
          100   0.211417E-03   0.000000E+00   0.358951E-03   0.322912E-03   0.176139E-02   0.000000E+00   0.224610E-02   0.211621E-02
          105   0.217491E-03   0.000000E+00   0.361426E-03   0.314043E-03   0.211325E-02   0.000000E+00   0.281552E-02   0.209353E-02
          110   0.221172E-03   0.000000E+00   0.362020E-03   0.312893E-03   0.183041E-02   0.000000E+00   0.284926E-02   0.211630E-02
          115   0.227933E-03   0.000000E+00   0.365818E-03   0.298638E-03   0.145567E-02   0.000000E+00   0.230791E-02   0.214559E-02
          120   0.231113E-03   0.000000E+00   0.366839E-03   0.296100E-03   0.150569E-02   0.000000E+00   0.228042E-02   0.214037E-02
          125   0.235602E-03   0.000000E+00   0.367675E-03   0.287223E-03   0.186097E-02   0.000000E+00   0.239499E-02   0.211565E-02
          130   0.239973E-03   0.000000E+00   0.368848E-03   0.282988E-03   0.192983E-02   0.000000E+00   0.273277E-02   0.211184E-02
          135   0.244253E-03   0.000000E+00   0.370754E-03   0.275563E-03   0.166013E-02   0.000000E+00   0.255387E-02   0.213302E-02
          140   0.248955E-03   0.000000E+00   0.373113E-03   0.267585E-03   0.149898E-02   0.000000E+00   0.232109E-02   0.214761E-02
          145   0.252853E-03   0.000000E+00   0.373596E-03   0.262388E-03   0.165709E-02   0.000000E+00   0.231066E-02   0.213902E-02
          150   0.256869E-03   0.000000E+00   0.374827E-03   0.255578E-03   0.184401E-02   0.000000E+00   0.249633E-02   0.212700E-02
          155   0.260520E-03   0.000000E+00   0.376336E-03   0.250728E-03   0.177747E-02   0.000000E+00   0.258532E-02   0.213277E-02
          160   0.264126E-03   0.000000E+00   0.378020E-03   0.242541E-03   0.159359E-02   0.000000E+00   0.237366E-02   0.214869E-02
          165   0.267273E-03   0.000000E+00   0.379103E-03   0.238101E-03   0.157597E-02   0.000000E+00   0.234445E-02   0.215417E-02
          170   0.269831E-03   0.000000E+00   0.379625E-03   0.232380E-03   0.171636E-02   0.000000E+00   0.234508E-02   0.214735E-02
          175   0.271815E-03   0.000000E+00   0.380316E-03   0.226884E-03   0.177651E-02   0.000000E+00   0.248214E-02   0.214448E-02
          180   0.273277E-03   0.000000E+00   0.380672E-03   0.221291E-03   0.167632E-02   0.000000E+00   0.244260E-02   0.215325E-02
          185   0.274159E-03   0.000000E+00   0.380393E-03   0.215742E-03   0.158404E-02   0.000000E+00   0.237565E-02   0.216343E-02
          190   0.274363E-03   0.000000E+00   0.379104E-03   0.211786E-03   0.162755E-02   0.000000E+00   0.237367E-02   0.216472E-02
          195   0.273825E-03   0.000000E+00   0.377212E-03   0.207088E-03   0.171359E-02   0.000000E+00   0.238006E-02   0.216134E-02
          200   0.272622E-03   0.000000E+00   0.374968E-03   0.203110E-03   0.170217E-02   0.000000E+00   0.241378E-02   0.216369E-02
          205   0.270763E-03   0.000000E+00   0.372169E-03   0.198797E-03   0.162010E-02   0.000000E+00   0.240132E-02   0.217195E-02
          210   0.268190E-03   0.000000E+00   0.368260E-03   0.196212E-03   0.159353E-02   0.000000E+00   0.240294E-02   0.217788E-02
          215   0.264916E-03   0.000000E+00   0.363563E-03   0.193741E-03   0.164559E-02   0.000000E+00   0.240534E-02   0.217815E-02
          220   0.260938E-03   0.000000E+00   0.358618E-03   0.191621E-03   0.167967E-02   0.000000E+00   0.241364E-02   0.217808E-02
          225   0.256432E-03   0.000000E+00   0.353291E-03   0.189946E-03   0.164190E-02   0.000000E+00   0.242359E-02   0.218252E-02
          230   0.251507E-03   0.000000E+00   0.347381E-03   0.189317E-03   0.159337E-02   0.000000E+00   0.242930E-02   0.218899E-02
          235   0.246069E-03   0.000000E+00   0.340939E-03   0.190284E-03   0.160090E-02   0.000000E+00   0.243201E-02   0.219244E-02
          240   0.240199E-03   0.000000E+00   0.334349E-03   0.190730E-03   0.163737E-02   0.000000E+00   0.243691E-02   0.219309E-02
          245   0.234007E-03   0.000000E+00   0.327747E-03   0.191202E-03   0.163750E-02   0.000000E+00   0.244522E-02   0.219504E-02
          250   0.227555E-03   0.000000E+00   0.321060E-03   0.191425E-03   0.160060E-02   0.000000E+00   0.245285E-02   0.219981E-02
          255   0.220862E-03   0.000000E+00   0.314094E-03   0.191752E-03   0.158091E-02   0.000000E+00   0.245742E-02   0.220448E-02
          260   0.213957E-03   0.000000E+00   0.307121E-03   0.191853E-03   0.159829E-02   0.000000E+00   0.246125E-02   0.220682E-02
          265   0.206944E-03   0.000000E+00   0.300345E-03   0.191766E-03   0.161446E-02   0.000000E+00   0.246721E-02   0.220809E-02
          270   0.199893E-03   0.000000E+00   0.293930E-03   0.191443E-03   0.159914E-02   0.000000E+00   0.247453E-02   0.221098E-02
          275   0.192853E-03   0.000000E+00   0.287634E-03   0.191072E-03   0.157367E-02   0.000000E+00   0.248055E-02   0.221507E-02
          280   0.185828E-03   0.000000E+00   0.281456E-03   0.190804E-03   0.157084E-02   0.000000E+00   0.248496E-02   0.221835E-02
          285   0.178831E-03   0.000000E+00   0.275572E-03   0.190575E-03   0.158426E-02   0.000000E+00   0.248957E-02   0.222016E-02
          290   0.171951E-03   0.000000E+00   0.270066E-03   0.190269E-03   0.159227E-02   0.000000E+00   0.249563E-02   0.222200E-02
          295   0.165197E-03   0.000000E+00   0.264917E-03   0.189968E-03   0.160485E-02   0.000000E+00   0.250188E-02   0.222491E-02
          300   0.158537E-03   0.000000E+00   0.259976E-03   0.190050E-03   0.161428E-02   0.000000E+00   0.250692E-02   0.222807E-02
          305   0.151968E-03   0.000000E+00   0.255312E-03   0.190376E-03   0.162028E-02   0.000000E+00   0.251123E-02   0.223035E-02
          310   0.145504E-03   0.000000E+00   0.251082E-03   0.190987E-03   0.162267E-02   0.000000E+00   0.251605E-02   0.223191E-02
          315   0.139189E-03   0.000000E+00   0.247173E-03   0.191726E-03   0.162129E-02   0.000000E+00   0.252159E-02   0.223378E-02
          320   0.133002E-03   0.000000E+00   0.243536E-03   0.192594E-03   0.161607E-02   0.000000E+00   0.252678E-02   0.223621E-02
          325   0.126888E-03   0.000000E+00   0.240074E-03   0.193655E-03   0.160699E-02   0.000000E+00   0.253107E-02   0.223845E-02
          330   0.120844E-03   0.000000E+00   0.236874E-03   0.194815E-03   0.159409E-02   0.000000E+00   0.253507E-02   0.223996E-02
          335   0.114901E-03   0.000000E+00   0.233976E-03   0.195940E-03   0.157750E-02   0.000000E+00   0.253960E-02   0.224107E-02
          340   0.109061E-03   0.000000E+00   0.231290E-03   0.197098E-03   0.155740E-02   0.000000E+00   0.254422E-02   0.224251E-02
          345   0.103301E-03   0.000000E+00   0.228803E-03   0.198338E-03   0.153403E-02   0.000000E+00   0.254834E-02   0.224414E-02
          350   0.976209E-04   0.000000E+00   0.226498E-03   0.199456E-03   0.150768E-02   0.000000E+00   0.255186E-02   0.224540E-02
          355   0.920641E-04   0.000000E+00   0.224526E-03   0.200286E-03   0.147869E-02   0.000000E+00   0.255534E-02   0.224603E-02
          360   0.867223E-04   0.000000E+00   0.222891E-03   0.200994E-03   0.144744E-02   0.000000E+00   0.255902E-02   0.224661E-02
          365   0.821493E-04   0.000000E+00   0.221837E-03   0.201779E-03   0.142424E-02   0.000000E+00   0.256251E-02   0.224726E-02
          370   0.785934E-04   0.000000E+00   0.221647E-03   0.202481E-03   0.140700E-02   0.000000E+00   0.256552E-02   0.224778E-02
          375   0.764558E-04   0.000000E+00   0.222114E-03   0.202882E-03   0.139327E-02   0.000000E+00   0.256806E-02   0.224787E-02
          380   0.756554E-04   0.000000E+00   0.223341E-03   0.202993E-03   0.137730E-02   0.000000E+00   0.257056E-02   0.224758E-02
          385   0.762806E-04   0.000000E+00   0.225336E-03   0.203082E-03   0.135650E-02   0.000000E+00   0.257303E-02   0.224703E-02
          390   0.781969E-04   0.000000E+00   0.228191E-03   0.203117E-03   0.133494E-02   0.000000E+00   0.257519E-02   0.224650E-02
          395   0.816504E-04   0.000000E+00   0.232078E-03   0.202885E-03   0.131634E-02   0.000000E+00   0.257689E-02   0.224566E-02
          400   0.867553E-04   0.000000E+00   0.237860E-03   0.202394E-03   0.129866E-02   0.000000E+00   0.257823E-02   0.224437E-02
          405   0.925169E-04   0.000000E+00   0.245182E-03   0.201715E-03   0.127823E-02   0.000000E+00   0.257942E-02   0.224276E-02
          410   0.984186E-04   0.000000E+00   0.252771E-03   0.200992E-03   0.125571E-02   0.000000E+00   0.258049E-02   0.224096E-02
          415   0.104392E-03   0.000000E+00   0.260260E-03   0.200116E-03   0.123458E-02   0.000000E+00   0.258108E-02   0.223888E-02
          420   0.110388E-03   0.000000E+00   0.267565E-03   0.198929E-03   0.121572E-02   0.000000E+00   0.258131E-02   0.223645E-02
          425   0.116392E-03   0.000000E+00   0.274652E-03   0.197597E-03   0.119664E-02   0.000000E+00   0.258112E-02   0.223356E-02
          430   0.122372E-03   0.000000E+00   0.281491E-03   0.196190E-03   0.117605E-02   0.000000E+00   0.258069E-02   0.223036E-02
          435   0.128327E-03   0.000000E+00   0.288029E-03   0.194806E-03   0.115575E-02   0.000000E+00   0.257996E-02   0.222677E-02
          440   0.134129E-03   0.000000E+00   0.294228E-03   0.193361E-03   0.113780E-02   0.000000E+00   0.257884E-02   0.222285E-02
          445   0.139788E-03   0.000000E+00   0.300043E-03   0.191780E-03   0.112146E-02   0.000000E+00   0.257729E-02   0.221852E-02
          450   0.145233E-03   0.000000E+00   0.305475E-03   0.190078E-03   0.110499E-02   0.000000E+00   0.257525E-02   0.221371E-02
          455   0.150468E-03   0.000000E+00   0.310518E-03   0.188334E-03   0.108864E-02   0.000000E+00   0.257287E-02   0.220840E-02
          460   0.155470E-03   0.000000E+00   0.315193E-03   0.186553E-03   0.107407E-02   0.000000E+00   0.257013E-02   0.220263E-02
          465   0.160237E-03   0.000000E+00   0.319489E-03   0.184776E-03   0.106180E-02   0.000000E+00   0.256695E-02   0.219642E-02
          470   0.164742E-03   0.000000E+00   0.323428E-03   0.182984E-03   0.105075E-02   0.000000E+00   0.256329E-02   0.218968E-02
          475   0.169022E-03   0.000000E+00   0.326992E-03   0.181164E-03   0.104022E-02   0.000000E+00   0.255916E-02   0.218245E-02
          480   0.173109E-03   0.000000E+00   0.330192E-03   0.179309E-03   0.103085E-02   0.000000E+00   0.255449E-02   0.217462E-02
          485   0.177017E-03   0.000000E+00   0.333021E-03   0.177475E-03   0.102361E-02   0.000000E+00   0.254934E-02   0.216632E-02
          490   0.180729E-03   0.000000E+00   0.335468E-03   0.175641E-03   0.102003E-02   0.000000E+00   0.254365E-02   0.215731E-02
          495   0.184238E-03   0.000000E+00   0.337596E-03   0.173804E-03   0.101966E-02   0.000000E+00   0.253743E-02   0.214760E-02
          500   0.187551E-03   0.000000E+00   0.339389E-03   0.171938E-03   0.101928E-02   0.000000E+00   0.253067E-02   0.213740E-02
          505   0.190659E-03   0.000000E+00   0.340841E-03   0.170063E-03   0.101886E-02   0.000000E+00   0.252321E-02   0.212644E-02
          510   0.193569E-03   0.000000E+00   0.341941E-03   0.168254E-03   0.101823E-02   0.000000E+00   0.251504E-02   0.211473E-02
          515   0.196278E-03   0.000000E+00   0.342733E-03   0.166440E-03   0.101735E-02   0.000000E+00   0.250625E-02   0.210225E-02
          520   0.198762E-03   0.000000E+00   0.343225E-03   0.164759E-03   0.101631E-02   0.000000E+00   0.249673E-02   0.208894E-02
          525   0.200991E-03   0.000000E+00   0.343437E-03   0.163354E-03   0.101528E-02   0.000000E+00   0.248662E-02   0.208632E-02
          530   0.202956E-03   0.000000E+00   0.343339E-03   0.162308E-03   0.101420E-02   0.000000E+00   0.247560E-02   0.208520E-02
          535   0.204660E-03   0.000000E+00   0.342936E-03   0.161647E-03   0.101305E-02   0.000000E+00   0.246370E-02   0.208382E-02
          540   0.206118E-03   0.000000E+00   0.342293E-03   0.161365E-03   0.101534E-02   0.000000E+00   0.245097E-02   0.208219E-02
          545   0.207288E-03   0.000000E+00   0.341393E-03   0.161423E-03   0.101817E-02   0.000000E+00   0.243729E-02   0.208027E-02
          550   0.208166E-03   0.000000E+00   0.340300E-03   0.161879E-03   0.102120E-02   0.000000E+00   0.242272E-02   0.207807E-02
          555   0.208746E-03   0.000000E+00   0.338942E-03   0.162725E-03   0.102457E-02   0.000000E+00   0.240715E-02   0.207560E-02
          560   0.209022E-03   0.000000E+00   0.337287E-03   0.163947E-03   0.102800E-02   0.000000E+00   0.239053E-02   0.207281E-02
          565   0.208999E-03   0.000000E+00   0.335337E-03   0.165452E-03   0.103120E-02   0.000000E+00   0.237266E-02   0.206971E-02
          570   0.208696E-03   0.000000E+00   0.333134E-03   0.167203E-03   0.103424E-02   0.000000E+00   0.235365E-02   0.206628E-02
          575   0.208111E-03   0.000000E+00   0.330676E-03   0.169073E-03   0.103729E-02   0.000000E+00   0.233340E-02   0.206252E-02
          580   0.207240E-03   0.000000E+00   0.327982E-03   0.171093E-03   0.104034E-02   0.000000E+00   0.231189E-02   0.205840E-02
          585   0.206085E-03   0.000000E+00   0.325044E-03   0.173180E-03   0.104325E-02   0.000000E+00   0.228899E-02   0.205392E-02
          590   0.204663E-03   0.000000E+00   0.321839E-03   0.175315E-03   0.104598E-02   0.000000E+00   0.226452E-02   0.204906E-02
          595   0.202971E-03   0.000000E+00   0.318381E-03   0.177480E-03   0.105096E-02   0.000000E+00   0.223846E-02   0.204381E-02
          600   0.201027E-03   0.000000E+00   0.314679E-03   0.179678E-03   0.106568E-02   0.000000E+00   0.221083E-02   0.203815E-02
          605   0.198850E-03   0.000000E+00   0.310739E-03   0.181873E-03   0.108071E-02   0.000000E+00   0.218145E-02   0.203207E-02
          610   0.196448E-03   0.000000E+00   0.306557E-03   0.184055E-03   0.109608E-02   0.000000E+00   0.215029E-02   0.202554E-02
          615   0.193838E-03   0.000000E+00   0.302165E-03   0.186221E-03   0.111178E-02   0.000000E+00   0.211712E-02   0.201856E-02
          620   0.191045E-03   0.000000E+00   0.297720E-03   0.188398E-03   0.112784E-02   0.000000E+00   0.210060E-02   0.201109E-02
          625   0.188121E-03   0.000000E+00   0.293118E-03   0.190556E-03   0.114426E-02   0.000000E+00   0.209063E-02   0.200312E-02
          630   0.185085E-03   0.000000E+00   0.288345E-03   0.192687E-03   0.116104E-02   0.000000E+00   0.208004E-02   0.199463E-02
          635   0.181991E-03   0.000000E+00   0.283463E-03   0.194817E-03   0.117816E-02   0.000000E+00   0.206970E-02   0.198561E-02
          640   0.178835E-03   0.000000E+00   0.278556E-03   0.196906E-03   0.119570E-02   0.000000E+00   0.206041E-02   0.197602E-02
          645   0.175655E-03   0.000000E+00   0.273640E-03   0.198956E-03   0.121363E-02   0.000000E+00   0.205053E-02   0.196584E-02
          650   0.172441E-03   0.000000E+00   0.268677E-03   0.200989E-03   0.123199E-02   0.000000E+00   0.204005E-02   0.195504E-02
          655   0.169202E-03   0.000000E+00   0.263706E-03   0.202971E-03   0.125074E-02   0.000000E+00   0.202893E-02   0.194361E-02
          660   0.166002E-03   0.000000E+00   0.258812E-03   0.204888E-03   0.126991E-02   0.000000E+00   0.201715E-02   0.193151E-02
          665   0.162845E-03   0.000000E+00   0.253928E-03   0.206764E-03   0.128950E-02   0.000000E+00   0.200469E-02   0.191871E-02
          670   0.159720E-03   0.000000E+00   0.249121E-03   0.208558E-03   0.130954E-02   0.000000E+00   0.199151E-02   0.190518E-02
          675   0.156642E-03   0.000000E+00   0.244444E-03   0.210343E-03   0.133005E-02   0.000000E+00   0.197757E-02   0.189090E-02
          680   0.153658E-03   0.000000E+00   0.239865E-03   0.212026E-03   0.135101E-02   0.000000E+00   0.196285E-02   0.187582E-02
          685   0.150789E-03   0.000000E+00   0.235420E-03   0.213651E-03   0.137242E-02   0.000000E+00   0.194730E-02   0.185991E-02
          690   0.148034E-03   0.000000E+00   0.231148E-03   0.215240E-03   0.139426E-02   0.000000E+00   0.193089E-02   0.184314E-02
          695   0.145417E-03   0.000000E+00   0.227048E-03   0.216772E-03   0.141658E-02   0.000000E+00   0.191359E-02   0.182546E-02
          700   0.142948E-03   0.000000E+00   0.223173E-03   0.218209E-03   0.143939E-02   0.000000E+00   0.189533E-02   0.180683E-02
          705   0.140639E-03   0.000000E+00   0.219571E-03   0.219522E-03   0.146267E-02   0.000000E+00   0.187610E-02   0.178721E-02
          710   0.138495E-03   0.000000E+00   0.216272E-03   0.220724E-03   0.148639E-02   0.000000E+00   0.185582E-02   0.176655E-02
          715   0.136552E-03   0.000000E+00   0.213283E-03   0.222585E-03   0.151051E-02   0.000000E+00   0.183447E-02   0.174481E-02
          720   0.134867E-03   0.000000E+00   0.210657E-03   0.225881E-03   0.153505E-02   0.000000E+00   0.181198E-02   0.172192E-02
          725   0.133518E-03   0.000000E+00   0.208628E-03   0.229642E-03   0.155995E-02   0.000000E+00   0.178829E-02   0.169784E-02
          730   0.133196E-03   0.000000E+00   0.207671E-03   0.233840E-03   0.158516E-02   0.000000E+00   0.176334E-02   0.167249E-02
          735   0.134063E-03   0.000000E+00   0.207646E-03   0.238590E-03   0.161058E-02   0.000000E+00   0.175857E-02   0.164582E-02
          740   0.135871E-03   0.000000E+00   0.209027E-03   0.243981E-03   0.163603E-02   0.000000E+00   0.177056E-02   0.161777E-02
          745   0.138473E-03   0.000000E+00   0.212318E-03   0.250203E-03   0.166140E-02   0.000000E+00   0.185753E-02   0.162617E-02
          750   0.141782E-03   0.000000E+00   0.217225E-03   0.257768E-03   0.168698E-02   0.000000E+00   0.193883E-02   0.203288E-02
          755   0.145661E-03   0.000000E+00   0.222877E-03   0.268993E-03   0.172608E-02   0.000000E+00   0.260200E-02   0.349019E-02
          760            NaN   0.000000E+00            NaN            NaN   0.133931E-02   0.000000E+00   0.181499E-02   0.149006E-02
