          165   0.118941E-03   0.166977E-03   0.241342E-03   0.242558E-03   0.103210E-02   0.116800E-02   0.132950E-02   0.217703E-02
          170   0.116807E-03   0.163335E-03   0.243753E-03   0.234679E-03   0.807841E-03   0.110053E-02   0.112607E-02   0.212926E-02
          175   0.116274E-03   0.161583E-03   0.243711E-03   0.225382E-03   0.782187E-03   0.112018E-02   0.121443E-02   0.207750E-02
          180   0.113744E-03   0.157408E-03   0.243829E-03   0.220870E-03   0.904169E-03   0.113209E-02   0.128020E-02   0.201699E-02
          185   0.110646E-03   0.152241E-03   0.244045E-03   0.219850E-03   0.824022E-03   0.113916E-02   0.112276E-02   0.192530E-02
          190   0.107169E-03   0.147507E-03   0.241918E-03   0.219848E-03   0.741402E-03   0.109002E-02   0.110157E-02   0.181414E-02
          195   0.105926E-03   0.144178E-03   0.238513E-03   0.220398E-03   0.805032E-03   0.933377E-03   0.124053E-02   0.165089E-02
          200   0.108417E-03   0.147104E-03   0.234721E-03   0.218182E-03   0.782332E-03   0.878129E-03   0.127295E-02   0.146702E-02
          205   0.111218E-03   0.149352E-03   0.227333E-03   0.209415E-03   0.752712E-03   0.946277E-03   0.150222E-02   0.135026E-02
          210   0.115876E-03   0.155478E-03   0.218930E-03   0.194468E-03   0.872243E-03   0.116995E-02   0.170796E-02   0.121226E-02
          215   0.114820E-03   0.153965E-03   0.206607E-03   0.184265E-03   0.841887E-03   0.119251E-02   0.177348E-02   0.112627E-02
          220   0.108449E-03   0.144148E-03   0.194783E-03   0.204243E-03   0.701310E-03   0.991621E-03   0.166302E-02   0.109118E-02
          225   0.990669E-04   0.131116E-03   0.183034E-03   0.216808E-03   0.846079E-03   0.946860E-03   0.136775E-02   0.131680E-02
          230   0.942801E-04   0.125338E-03   0.178111E-03   0.215899E-03   0.104099E-02   0.118190E-02   0.126032E-02   0.142718E-02
          235   0.967929E-04   0.126673E-03   0.172291E-03   0.209372E-03   0.110737E-02   0.123598E-02   0.119039E-02   0.116430E-02
          240   0.997681E-04   0.130580E-03   0.165585E-03   0.207370E-03   0.108787E-02   0.117628E-02   0.132513E-02   0.121263E-02
          245   0.100206E-03   0.132331E-03   0.162029E-03   0.208565E-03   0.112165E-02   0.120710E-02   0.150860E-02   0.120251E-02
          250   0.990774E-04   0.130559E-03   0.159948E-03   0.208503E-03   0.117348E-02   0.127402E-02   0.147044E-02   0.118413E-02
          255   0.970505E-04   0.127936E-03   0.157886E-03   0.207828E-03   0.119637E-02   0.130059E-02   0.130743E-02   0.113568E-02
          260   0.926771E-04   0.123252E-03   0.155578E-03   0.204839E-03   0.122572E-02   0.133316E-02   0.120606E-02   0.111832E-02
          265   0.873028E-04   0.115406E-03   0.151520E-03   0.203512E-03   0.122614E-02   0.132524E-02   0.126311E-02   0.118448E-02
          270   0.843983E-04   0.111434E-03   0.147940E-03   0.205246E-03   0.115792E-02   0.122556E-02   0.137334E-02   0.128798E-02
          275   0.816780E-04   0.107751E-03   0.145120E-03   0.204219E-03   0.110538E-02   0.115509E-02   0.147602E-02   0.125252E-02
          280   0.789600E-04   0.103162E-03   0.142066E-03   0.205310E-03   0.112411E-02   0.118974E-02   0.148181E-02   0.116411E-02
          285   0.763168E-04   0.993173E-04   0.139005E-03   0.206044E-03   0.114239E-02   0.122277E-02   0.145287E-02   0.115055E-02
          290   0.757828E-04   0.984053E-04   0.136465E-03   0.205095E-03   0.111279E-02   0.118431E-02   0.146745E-02   0.118189E-02
          295   0.770674E-04   0.993573E-04   0.133442E-03   0.203032E-03   0.107177E-02   0.112871E-02   0.151855E-02   0.120393E-02
          300   0.790416E-04   0.101175E-03   0.132229E-03   0.197202E-03   0.104360E-02   0.109459E-02   0.154379E-02   0.121175E-02
          305   0.811930E-04   0.103403E-03   0.131176E-03   0.187327E-03   0.102630E-02   0.107915E-02   0.151976E-02   0.119124E-02
          310   0.822024E-04   0.104587E-03   0.131823E-03   0.173925E-03   0.102155E-02   0.108118E-02   0.148709E-02   0.115926E-02
          315   0.824268E-04   0.105319E-03   0.132002E-03   0.158713E-03   0.101217E-02   0.107426E-02   0.148732E-02   0.116564E-02
          320   0.798967E-04   0.102529E-03   0.130745E-03   0.151265E-03   0.981535E-03   0.103625E-02   0.150918E-02   0.119259E-02
          325   0.742469E-04   0.954960E-04   0.127211E-03   0.152995E-03   0.951761E-03   0.100057E-02   0.151339E-02   0.118667E-02
          330   0.667388E-04   0.858255E-04   0.121037E-03   0.156410E-03   0.940155E-03   0.991458E-03   0.149010E-02   0.116503E-02
          335   0.609851E-04   0.777103E-04   0.114318E-03   0.158090E-03   0.927615E-03   0.980114E-03   0.146523E-02   0.116622E-02
          340   0.640591E-04   0.819232E-04   0.114095E-03   0.157012E-03   0.905917E-03   0.954378E-03   0.145756E-02   0.117494E-02
          345   0.680593E-04   0.875122E-04   0.116857E-03   0.150112E-03   0.888920E-03   0.935121E-03   0.145685E-02   0.117345E-02
          350   0.685763E-04   0.881789E-04   0.119021E-03   0.143965E-03   0.873930E-03   0.919124E-03   0.144738E-02   0.117323E-02
          355   0.650363E-04   0.826237E-04   0.117373E-03   0.151030E-03   0.853146E-03   0.927954E-03   0.143050E-02   0.117332E-02
          360   0.618432E-04   0.781445E-04   0.114742E-03   0.155825E-03   0.838044E-03   0.942062E-03   0.143336E-02   0.116744E-02
          365   0.619392E-04   0.788320E-04   0.116748E-03   0.154239E-03   0.831034E-03   0.949237E-03   0.144688E-02   0.116970E-02
          370   0.627156E-04   0.798092E-04   0.116933E-03   0.152452E-03   0.816228E-03   0.957307E-03   0.145430E-02   0.118083E-02
          375   0.634495E-04   0.813045E-04   0.115712E-03   0.151678E-03   0.795741E-03   0.969886E-03   0.146750E-02   0.118063E-02
          380   0.662526E-04   0.849860E-04   0.114517E-03   0.148663E-03   0.785565E-03   0.982226E-03   0.148663E-02   0.117342E-02
          385   0.686002E-04   0.875241E-04   0.113210E-03   0.145314E-03   0.779950E-03   0.991218E-03   0.149827E-02   0.117965E-02
          390   0.694764E-04   0.883151E-04   0.112412E-03   0.144028E-03   0.769561E-03   0.999621E-03   0.150541E-02   0.119139E-02
          395   0.695109E-04   0.884040E-04   0.110091E-03   0.142938E-03   0.775571E-03   0.100942E-02   0.152022E-02   0.119122E-02
          400   0.688817E-04   0.874845E-04   0.108517E-03   0.141534E-03   0.780309E-03   0.101761E-02   0.153658E-02   0.118708E-02
          405   0.691395E-04   0.882598E-04   0.107679E-03   0.138869E-03   0.780550E-03   0.101974E-02   0.154402E-02   0.118991E-02
          410   0.692120E-04   0.886260E-04   0.105502E-03   0.133701E-03   0.774087E-03   0.101271E-02   0.154919E-02   0.119047E-02
          415   0.694551E-04   0.890977E-04   0.103151E-03   0.126048E-03   0.758975E-03   0.993798E-03   0.155847E-02   0.118211E-02
          420   0.687443E-04   0.879717E-04   0.100650E-03   0.117443E-03   0.734030E-03   0.961313E-03   0.156403E-02   0.117235E-02
          425   0.659817E-04   0.840658E-04   0.969794E-04   0.117435E-03   0.714286E-03   0.918194E-03   0.156128E-02   0.116497E-02
          430   0.611291E-04   0.770523E-04   0.930930E-04   0.126871E-03   0.722432E-03   0.872255E-03   0.155650E-02   0.115501E-02
          435   0.559524E-04   0.691961E-04   0.912612E-04   0.132427E-03   0.738868E-03   0.831554E-03   0.155120E-02   0.114271E-02
          440   0.537047E-04   0.652853E-04   0.906438E-04   0.132386E-03   0.763920E-03   0.800407E-03   0.154037E-02   0.113337E-02
          445   0.554529E-04   0.685586E-04   0.903954E-04   0.126102E-03   0.793496E-03   0.822481E-03   0.152476E-02   0.112759E-02
          450   0.565712E-04   0.706337E-04   0.892357E-04   0.116135E-03   0.826490E-03   0.861131E-03   0.150916E-02   0.112366E-02
          455   0.561550E-04   0.707144E-04   0.877276E-04   0.113134E-03   0.863476E-03   0.904331E-03   0.149321E-02   0.112281E-02
          460   0.530784E-04   0.673734E-04   0.878344E-04   0.121422E-03   0.901916E-03   0.949086E-03   0.147504E-02   0.112577E-02
          465   0.492664E-04   0.627188E-04   0.888700E-04   0.123749E-03   0.938289E-03   0.990806E-03   0.145714E-02   0.113137E-02
          470   0.531148E-04   0.679009E-04   0.890731E-04   0.120497E-03   0.971695E-03   0.102852E-02   0.144226E-02   0.113841E-02
          475   0.568047E-04   0.731056E-04   0.899705E-04   0.116502E-03   0.100159E-02   0.106188E-02   0.142952E-02   0.114722E-02
          480   0.563615E-04   0.730617E-04   0.910824E-04   0.114207E-03   0.102586E-02   0.108832E-02   0.141869E-02   0.115750E-02
          485   0.560778E-04   0.732029E-04   0.914471E-04   0.117041E-03   0.104353E-02   0.110659E-02   0.141145E-02   0.116765E-02
          490   0.555491E-04   0.719629E-04   0.914750E-04   0.117867E-03   0.105555E-02   0.111815E-02   0.140804E-02   0.117692E-02
          495   0.557489E-04   0.718375E-04   0.913252E-04   0.117394E-03   0.106216E-02   0.112351E-02   0.140712E-02   0.118578E-02
          500   0.556516E-04   0.716152E-04   0.906261E-04   0.117574E-03   0.106283E-02   0.112188E-02   0.140879E-02   0.119389E-02
          505   0.548380E-04   0.700633E-04   0.895167E-04   0.118301E-03   0.105842E-02   0.111436E-02   0.141397E-02   0.120081E-02
          510   0.543846E-04   0.687990E-04   0.883874E-04   0.117140E-03   0.105026E-02   0.110272E-02   0.142167E-02   0.120698E-02
          515   0.541396E-04   0.683875E-04   0.865394E-04   0.114812E-03   0.103865E-02   0.108741E-02   0.143031E-02   0.121229E-02
          520   0.533513E-04   0.676480E-04   0.839971E-04   0.112137E-03   0.102407E-02   0.106888E-02   0.144018E-02   0.121614E-02
          525   0.522662E-04   0.660859E-04   0.813475E-04   0.109018E-03   0.100792E-02   0.104890E-02   0.145134E-02   0.121865E-02
          530   0.506512E-04   0.638664E-04   0.781564E-04   0.107932E-03   0.990906E-03   0.102833E-02   0.146276E-02   0.122076E-02
          535   0.484675E-04   0.607263E-04   0.745311E-04   0.108387E-03   0.972809E-03   0.100680E-02   0.147371E-02   0.122231E-02
          540   0.459427E-04   0.570488E-04   0.708932E-04   0.108537E-03   0.954401E-03   0.985162E-03   0.148463E-02   0.122275E-02
          545   0.445756E-04   0.550753E-04   0.680789E-04   0.108834E-03   0.936833E-03   0.977686E-03   0.149498E-02   0.122220E-02
          550   0.445590E-04   0.550281E-04   0.668508E-04   0.108064E-03   0.920232E-03   0.984114E-03   0.150376E-02   0.122112E-02
          555   0.446021E-04   0.547770E-04   0.671006E-04   0.105478E-03   0.904440E-03   0.991190E-03   0.151128E-02   0.121958E-02
          560   0.455743E-04   0.557052E-04   0.664338E-04   0.101127E-03   0.890005E-03   0.998517E-03   0.151820E-02   0.121770E-02
          565   0.463268E-04   0.565386E-04   0.647445E-04   0.990079E-04   0.877108E-03   0.100548E-02   0.152396E-02   0.121596E-02
          570   0.475984E-04   0.578672E-04   0.633799E-04   0.965657E-04   0.865571E-03   0.101202E-02   0.152805E-02   0.121381E-02
          575   0.492631E-04   0.595839E-04   0.636227E-04   0.926602E-04   0.855612E-03   0.101835E-02   0.153100E-02   0.121116E-02
          580   0.500829E-04   0.607856E-04   0.632263E-04   0.895601E-04   0.847461E-03   0.102456E-02   0.153305E-02   0.120890E-02
          585   0.495042E-04   0.598762E-04   0.615605E-04   0.889356E-04   0.840506E-03   0.103043E-02   0.153413E-02   0.120730E-02
          590   0.489586E-04   0.591720E-04   0.603677E-04   0.899298E-04   0.834424E-03   0.103565E-02   0.153444E-02   0.120561E-02
          595   0.481564E-04   0.581561E-04   0.606939E-04   0.906897E-04   0.829563E-03   0.104004E-02   0.153429E-02   0.120379E-02
          600   0.471668E-04   0.569625E-04   0.606158E-04   0.921952E-04   0.825974E-03   0.104339E-02   0.153346E-02   0.120216E-02
          605   0.458409E-04   0.552944E-04   0.607871E-04   0.937273E-04   0.823082E-03   0.104517E-02   0.153176E-02   0.120070E-02
          610   0.445890E-04   0.537120E-04   0.613162E-04   0.946780E-04   0.820806E-03   0.104470E-02   0.152969E-02   0.119907E-02
          615   0.435154E-04   0.524612E-04   0.622294E-04   0.945272E-04   0.819491E-03   0.104139E-02   0.152742E-02   0.119712E-02
          620   0.431513E-04   0.523039E-04   0.630395E-04   0.941175E-04   0.819082E-03   0.103482E-02   0.152444E-02   0.119498E-02
          625   0.428227E-04   0.520080E-04   0.634210E-04   0.934009E-04   0.819600E-03   0.102449E-02   0.152061E-02   0.119219E-02
          630   0.425086E-04   0.517036E-04   0.633851E-04   0.922736E-04   0.821378E-03   0.100991E-02   0.151625E-02   0.118880E-02
          635   0.425184E-04   0.518707E-04   0.629804E-04   0.918156E-04   0.824581E-03   0.991126E-03   0.151113E-02   0.118507E-02
          640   0.423769E-04   0.516566E-04   0.622223E-04   0.930833E-04   0.829313E-03   0.968764E-03   0.150506E-02   0.118083E-02
          645   0.421757E-04   0.514343E-04   0.615382E-04   0.938280E-04   0.835810E-03   0.943653E-03   0.149810E-02   0.117627E-02
          650   0.421477E-04   0.515814E-04   0.605986E-04   0.935667E-04   0.844220E-03   0.916668E-03   0.149040E-02   0.117158E-02
          655   0.420150E-04   0.515312E-04   0.594095E-04   0.928835E-04   0.854456E-03   0.895440E-03   0.148188E-02   0.116721E-02
          660   0.418055E-04   0.514829E-04   0.583234E-04   0.912855E-04   0.866387E-03   0.910384E-03   0.147272E-02   0.116311E-02
          665   0.420107E-04   0.520120E-04   0.576181E-04   0.881952E-04   0.879840E-03   0.926933E-03   0.146330E-02   0.115972E-02
          670   0.423373E-04   0.528609E-04   0.572790E-04   0.850195E-04   0.894357E-03   0.944548E-03   0.145378E-02   0.115739E-02
          675   0.423782E-04   0.533289E-04   0.575994E-04   0.819598E-04   0.909491E-03   0.962622E-03   0.144445E-02   0.115604E-02
          680   0.423076E-04   0.534640E-04   0.585928E-04   0.788815E-04   0.924724E-03   0.980544E-03   0.143567E-02   0.115580E-02
          685   0.421751E-04   0.532362E-04   0.597452E-04   0.766680E-04   0.939499E-03   0.997663E-03   0.142770E-02   0.115675E-02
          690   0.415855E-04   0.523820E-04   0.607858E-04   0.754925E-04   0.953227E-03   0.101326E-02   0.142089E-02   0.115879E-02
          695   0.407210E-04   0.509945E-04   0.619126E-04   0.756009E-04   0.965411E-03   0.102677E-02   0.141541E-02   0.116162E-02
          700   0.396727E-04   0.492026E-04   0.628255E-04   0.770657E-04   0.975646E-03   0.103776E-02   0.141150E-02   0.116529E-02
          705   0.384875E-04   0.472191E-04   0.633669E-04   0.791104E-04   0.983550E-03   0.104580E-02   0.140926E-02   0.116957E-02
          710   0.371120E-04   0.452692E-04   0.636001E-04   0.813769E-04   0.988907E-03   0.105068E-02   0.140868E-02   0.117415E-02
          715   0.355773E-04   0.429074E-04   0.634901E-04   0.838919E-04   0.991680E-03   0.105243E-02   0.140976E-02   0.117877E-02
          720   0.342772E-04   0.405540E-04   0.629715E-04   0.859135E-04   0.991869E-03   0.105108E-02   0.141241E-02   0.118347E-02
          725   0.333171E-04   0.391471E-04   0.621331E-04   0.871802E-04   0.989575E-03   0.104685E-02   0.141646E-02   0.118799E-02
          730   0.327125E-04   0.383341E-04   0.610940E-04   0.877006E-04   0.984960E-03   0.103994E-02   0.142171E-02   0.119211E-02
          735   0.322502E-04   0.375737E-04   0.599235E-04   0.870575E-04   0.978339E-03   0.103077E-02   0.142796E-02   0.119573E-02
          740   0.319333E-04   0.370153E-04   0.587490E-04   0.852743E-04   0.970092E-03   0.101986E-02   0.143500E-02   0.119882E-02
          745   0.316719E-04   0.367703E-04   0.575970E-04   0.836659E-04   0.960474E-03   0.100751E-02   0.144247E-02   0.120142E-02
          750   0.315570E-04   0.366778E-04   0.565675E-04   0.830200E-04   0.949767E-03   0.994071E-03   0.145014E-02   0.120336E-02
          755   0.316600E-04   0.367687E-04   0.556526E-04   0.824577E-04   0.938453E-03   0.980131E-03   0.145779E-02   0.120454E-02
          760   0.319760E-04   0.372065E-04   0.547116E-04   0.816942E-04   0.926900E-03   0.966950E-03   0.146524E-02   0.120517E-02
          765   0.327991E-04   0.382944E-04   0.538278E-04   0.805078E-04   0.915321E-03   0.977337E-03   0.147212E-02   0.120536E-02
          770   0.342062E-04   0.402237E-04   0.533029E-04   0.787152E-04   0.903979E-03   0.985781E-03   0.147848E-02   0.120493E-02
          775   0.359081E-04   0.425113E-04   0.536335E-04   0.760673E-04   0.893244E-03   0.992448E-03   0.148415E-02   0.120410E-02
          780   0.375076E-04   0.446618E-04   0.544096E-04   0.726439E-04   0.883225E-03   0.997504E-03   0.148905E-02   0.120291E-02
          785   0.387755E-04   0.463822E-04   0.551915E-04   0.693951E-04   0.873972E-03   0.100103E-02   0.149301E-02   0.120155E-02
          790   0.396004E-04   0.475113E-04   0.557219E-04   0.677415E-04   0.865676E-03   0.100332E-02   0.149611E-02   0.119985E-02
          795   0.399219E-04   0.479761E-04   0.558490E-04   0.676320E-04   0.858465E-03   0.100466E-02   0.149844E-02   0.119795E-02
          800   0.397711E-04   0.477296E-04   0.556585E-04   0.690344E-04   0.852252E-03   0.100527E-02   0.149986E-02   0.119616E-02
          805   0.392365E-04   0.469591E-04   0.551239E-04   0.712343E-04   0.846976E-03   0.100520E-02   0.150050E-02   0.119430E-02
          810   0.383647E-04   0.457602E-04   0.543241E-04   0.737330E-04   0.842677E-03   0.100448E-02   0.150054E-02   0.119232E-02
          815   0.372384E-04   0.442500E-04   0.533778E-04   0.760255E-04   0.839273E-03   0.100319E-02   0.149989E-02   0.119054E-02
          820   0.359000E-04   0.424875E-04   0.523264E-04   0.777847E-04   0.836702E-03   0.100134E-02   0.149866E-02   0.118865E-02
          825   0.344550E-04   0.405996E-04   0.511513E-04   0.790554E-04   0.834897E-03   0.998658E-03   0.149685E-02   0.118680E-02
          830   0.329962E-04   0.386643E-04   0.500885E-04   0.802652E-04   0.833812E-03   0.994988E-03   0.149465E-02   0.118495E-02
          835   0.317103E-04   0.369325E-04   0.491628E-04   0.818223E-04   0.833381E-03   0.990222E-03   0.149207E-02   0.118313E-02
          840   0.307761E-04   0.356658E-04   0.487348E-04   0.830718E-04   0.833597E-03   0.984162E-03   0.148902E-02   0.118115E-02
          845   0.302981E-04   0.349450E-04   0.487238E-04   0.836272E-04   0.834432E-03   0.976491E-03   0.148556E-02   0.117907E-02
          850   0.301949E-04   0.347929E-04   0.489139E-04   0.833540E-04   0.835860E-03   0.967155E-03   0.148180E-02   0.117696E-02
          855   0.303492E-04   0.350577E-04   0.494706E-04   0.823521E-04   0.837920E-03   0.956250E-03   0.147776E-02   0.117480E-02
          860   0.307634E-04   0.357687E-04   0.500827E-04   0.810196E-04   0.840617E-03   0.943858E-03   0.147343E-02   0.117259E-02
          865   0.314880E-04   0.369710E-04   0.507286E-04   0.793057E-04   0.843852E-03   0.930086E-03   0.146885E-02   0.117034E-02
          870   0.324034E-04   0.383292E-04   0.513667E-04   0.772654E-04   0.847629E-03   0.915268E-03   0.146406E-02   0.116813E-02
          875   0.333069E-04   0.396105E-04   0.520526E-04   0.748424E-04   0.852035E-03   0.899843E-03   0.145926E-02   0.116604E-02
          880   0.340814E-04   0.407108E-04   0.526658E-04   0.720617E-04   0.856880E-03   0.903742E-03   0.145436E-02   0.116424E-02
          885   0.346927E-04   0.415880E-04   0.531519E-04   0.689955E-04   0.861950E-03   0.910347E-03   0.144941E-02   0.116261E-02
          890   0.350920E-04   0.422554E-04   0.535001E-04   0.658282E-04   0.867310E-03   0.917199E-03   0.144477E-02   0.116128E-02
          895   0.353976E-04   0.428000E-04   0.536626E-04   0.629604E-04   0.872797E-03   0.924083E-03   0.144041E-02   0.116030E-02
          900   0.355167E-04   0.430073E-04   0.536364E-04   0.613511E-04   0.878133E-03   0.930630E-03   0.143636E-02   0.115992E-02
          905   0.353204E-04   0.427452E-04   0.534017E-04   0.610186E-04   0.883136E-03   0.936645E-03   0.143279E-02   0.115985E-02
          910   0.347871E-04   0.420341E-04   0.529658E-04   0.619089E-04   0.887758E-03   0.942091E-03   0.142992E-02   0.116015E-02
          915   0.339626E-04   0.408604E-04   0.523437E-04   0.639542E-04   0.891794E-03   0.946682E-03   0.142763E-02   0.116087E-02
          920   0.329153E-04   0.393671E-04   0.515666E-04   0.667767E-04   0.895053E-03   0.950251E-03   0.142604E-02   0.116202E-02
          925   0.317499E-04   0.376631E-04   0.507006E-04   0.699828E-04   0.897435E-03   0.952660E-03   0.142521E-02   0.116335E-02
          930   0.305683E-04   0.358675E-04   0.499500E-04   0.728745E-04   0.898841E-03   0.953823E-03   0.142522E-02   0.116500E-02
          935   0.295007E-04   0.342341E-04   0.492322E-04   0.751361E-04   0.899205E-03   0.953636E-03   0.142602E-02   0.116687E-02
          940   0.286664E-04   0.329776E-04   0.485821E-04   0.767231E-04   0.898555E-03   0.952184E-03   0.142747E-02   0.116872E-02
          945   0.281725E-04   0.322412E-04   0.479538E-04   0.776608E-04   0.896906E-03   0.949544E-03   0.142960E-02   0.117069E-02
          950   0.280682E-04   0.320966E-04   0.473625E-04   0.778959E-04   0.894256E-03   0.945676E-03   0.143230E-02   0.117257E-02
          955   0.282476E-04   0.323559E-04   0.470968E-04   0.773637E-04   0.890729E-03   0.940803E-03   0.143541E-02   0.117433E-02
          960   0.286091E-04   0.328614E-04   0.478684E-04   0.760476E-04   0.886467E-03   0.935086E-03   0.143896E-02   0.117590E-02
          965   0.290635E-04   0.335397E-04   0.489574E-04   0.740323E-04   0.881593E-03   0.928665E-03   0.144277E-02   0.117727E-02
          970   0.295883E-04   0.343486E-04   0.500604E-04   0.719534E-04   0.876196E-03   0.921710E-03   0.144661E-02   0.117841E-02
          975   0.302139E-04   0.353197E-04   0.510789E-04   0.698175E-04   0.870465E-03   0.914402E-03   0.145041E-02   0.117920E-02
          980   0.308454E-04   0.362542E-04   0.520181E-04   0.677610E-04   0.864629E-03   0.921844E-03   0.145411E-02   0.117960E-02
          985   0.314323E-04   0.371130E-04   0.528712E-04   0.657540E-04   0.858779E-03   0.932465E-03   0.145753E-02   0.117975E-02
          990   0.319655E-04   0.378945E-04   0.536484E-04   0.638288E-04   0.853037E-03   0.941852E-03   0.146064E-02   0.117979E-02
          995   0.324586E-04   0.385670E-04   0.543499E-04   0.622039E-04   0.847605E-03   0.949905E-03   0.146331E-02   0.117930E-02
         1000   0.328797E-04   0.390789E-04   0.548852E-04   0.612292E-04   0.842577E-03   0.956614E-03   0.146556E-02   0.117873E-02
         1005   0.331338E-04   0.393495E-04   0.552081E-04   0.610705E-04   0.837995E-03   0.961986E-03   0.146719E-02   0.117793E-02
         1010   0.331623E-04   0.393137E-04   0.552820E-04   0.616856E-04   0.834004E-03   0.965985E-03   0.146835E-02   0.117685E-02
         1015   0.329565E-04   0.389121E-04   0.550877E-04   0.630247E-04   0.830674E-03   0.968688E-03   0.146904E-02   0.117577E-02
         1020   0.325185E-04   0.381754E-04   0.546228E-04   0.649086E-04   0.827930E-03   0.970234E-03   0.146914E-02   0.117450E-02
         1025   0.318777E-04   0.371830E-04   0.538752E-04   0.670307E-04   0.825869E-03   0.970681E-03   0.146877E-02   0.117321E-02
         1030   0.311068E-04   0.360065E-04   0.528708E-04   0.691723E-04   0.824464E-03   0.970121E-03   0.146796E-02   0.117182E-02
         1035   0.302636E-04   0.347570E-04   0.516322E-04   0.711430E-04   0.823658E-03   0.968708E-03   0.146672E-02   0.117055E-02
         1040   0.294133E-04   0.335214E-04   0.502063E-04   0.728064E-04   0.823446E-03   0.966471E-03   0.146510E-02   0.116921E-02
